ID;Description;GeneRatio;BgRatio;RichFactor;FoldEnrichment;zScore;pvalue;p.adjust;qvalue;geneID;Count
GO:0071495;cellular response to endogenous stimulus;13/67;275/2237;0,0472727272727273;1,57834464043419;1,79906558030527;0,0598431550158693;0,350906921362404;0,31379382897355;ARID5A/NR4A2/CTNNB1/HSPA1A/SH2B2/JAK2/KLF4/NDEL1/NR1D1/STAT3/ZFP36/BCL2L1/TGM2;13
GO:0031334;positive regulation of protein-containing complex assembly;4/67;50/2237;0,08;2,6710447761194;2,0993852025953;0,0603365149215931;0,352707898955239;0,315404329138542;GBP5/HSPA1A/CDC42EP2/CDC42EP4;4
GO:0043254;regulation of protein-containing complex assembly;5/67;72/2237;0,0694444444444444;2,31861525704809;1,9980153864592;0,0618121826362878;0,353644103292463;0,316241517366517;GBP5/HSPA1A/SAR1A/CDC42EP2/CDC42EP4;5
GO:1901342;regulation of vasculature development;5/67;72/2237;0,0694444444444444;2,31861525704809;1,9980153864592;0,0618121826362878;0,353644103292463;0,316241517366517;GADD45A/HK2/CTNNB1/KLF4/STAT3;5
GO:0043009;chordate embryonic development;7/67;119/2237;0,0588235294117647;1,9640035118525;1,89859596205716;0,0620536933995691;0,353644103292463;0,316241517366517;TENT5C/CTNNB1/KLF4/NDEL1/JUNB/ELL/BCL2L1;7
GO:0009261;ribonucleotide catabolic process;3/67;31/2237;0,0967741935483871;3,23110255175734;2,19756161094187;0,0635353080018015;0,353644103292463;0,316241517366517;HK2/PNP/STAT3;3
GO:0032760;positive regulation of tumor necrosis factor production;3/67;31/2237;0,0967741935483871;3,23110255175734;2,19756161094187;0,0635353080018015;0,353644103292463;0,316241517366517;ARID5A/JAK2/STAT3;3
GO:0007052;mitotic spindle organization;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;HSPA1A/NEK6;2
GO:0009123;nucleoside monophosphate metabolic process;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;ADSS2/PNP;2
GO:0032418;lysosome localization;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;NDEL1/ADORA2B;2
GO:0032733;positive regulation of interleukin-10 production;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;IRF4/STAT3;2
GO:0032740;positive regulation of interleukin-17 production;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;ARID5A/JAK2;2
GO:0032743;positive regulation of interleukin-2 production;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;IRF4/PNP;2
GO:0043369;CD4-positive or CD8-positive, alpha-beta T cell lineage commitment;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;IRF4/STAT3;2
GO:0046640;regulation of alpha-beta T cell proliferation;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;IRF1/JAK2;2
GO:0048255;mRNA stabilization;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;TENT5C/ZFP36;2
GO:0060612;adipose tissue development;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;ARID5B/UBB;2
GO:0061900;glial cell activation;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;JAK2/NR1D1;2
GO:1990849;vacuolar localization;2/67;14/2237;0,142857142857143;4,76972281449893;2,48569099213867;0,0637856552843546;0,353644103292463;0,316241517366517;NDEL1/ADORA2B;2
GO:0032640;tumor necrosis factor production;4/67;51/2237;0,0784313725490196;2,61867134913667;2,05429175430842;0,0640443122646858;0,353644103292463;0,316241517366517;ARID5A/JAK2/STAT3/ZFP36;4
GO:0032680;regulation of tumor necrosis factor production;4/67;51/2237;0,0784313725490196;2,61867134913667;2,05429175430842;0,0640443122646858;0,353644103292463;0,316241517366517;ARID5A/JAK2/STAT3/ZFP36;4
GO:0006163;purine nucleotide metabolic process;5/67;73/2237;0,0684931506849315;2,28685340421182;1,96383642782372;0,0648679471975221;0,357150848814264;0,319377377725866;ADSS2/HK2/HSPA1A/PNP/STAT3;5
GO:0034655;nucleobase-containing compound catabolic process;6/67;97/2237;0,0618556701030928;2,06524080627789;1,88438747584698;0,0672899161889209;0,367282712570075;0,328437661604652;TENT5C/HK2/HSPA1A/PNP/STAT3/ZFP36;6
GO:0071219;cellular response to molecule of bacterial origin;6/67;97/2237;0,0618556701030928;2,06524080627789;1,88438747584698;0,0672899161889209;0,367282712570075;0,328437661604652;GBP5/NLRP3/ARID5A/JAK2/NR1D1/ZFP36;6
GO:0071222;cellular response to lipopolysaccharide;6/67;97/2237;0,0618556701030928;2,06524080627789;1,88438747584698;0,0672899161889209;0,367282712570075;0,328437661604652;GBP5/NLRP3/ARID5A/JAK2/NR1D1/ZFP36;6
GO:0035710;CD4-positive, alpha-beta T cell activation;4/67;52/2237;0,0769230769230769;2,5683122847302;2,01025860373504;0,0678703104894558;0,368021692755924;0,329098484768677;NLRP3/IRF4/STAT3/JUNB;4
GO:0030336;negative regulation of cell migration;5/67;74/2237;0,0675675675675676;2,25594997983058;1,93020473860377;0,0680082325578528;0,368021692755924;0,329098484768677;GADD45A/DUSP1/KLF4/STAT3/TIMP1;5
GO:2000146;negative regulation of cell motility;5/67;74/2237;0,0675675675675676;2,25594997983058;1,93020473860377;0,0680082325578528;0,368021692755924;0,329098484768677;GADD45A/DUSP1/KLF4/STAT3/TIMP1;5
GO:0002709;regulation of T cell mediated immunity;3/67;32/2237;0,09375;3,13013059701493;2,13216277527965;0,0686537999891207;0,368357782377888;0,329399028425511;NLRP3/ARID5A/PVR;3
GO:0009166;nucleotide catabolic process;3/67;32/2237;0,09375;3,13013059701493;2,13216277527965;0,0686537999891207;0,368357782377888;0,329399028425511;HK2/PNP/STAT3;3
GO:1903557;positive regulation of tumor necrosis factor superfamily cytokine production;3/67;32/2237;0,09375;3,13013059701493;2,13216277527965;0,0686537999891207;0,368357782377888;0,329399028425511;ARID5A/JAK2/STAT3;3
GO:0009792;embryo development ending in birth or egg hatching;7/67;122/2237;0,0573770491803279;1,91570834352826;1,82736513598799;0,0691604486415031;0,368985604864808;0,329960450301493;TENT5C/CTNNB1/KLF4/NDEL1/JUNB/ELL/BCL2L1;7
GO:0050863;regulation of T cell activation;7/67;122/2237;0,0573770491803279;1,91570834352826;1,82736513598799;0,0691604486415031;0,368985604864808;0,329960450301493;NLRP3/CTNNB1/IRF1/IRF4/JAK2/PNP/JUNB;7
GO:1902105;regulation of leukocyte differentiation;6/67;98/2237;0,0612244897959184;2,04416692049954;1,85703893836551;0,0700399133051587;0,371644616923388;0,332338236330646;NLRP3/CTNNB1/IRF1/IRF4/PNP/JUNB;6
GO:0009790;embryo development;10/67;200/2237;0,05;1,66940298507463;1,74281208214061;0,0705624769386322;0,371644616923388;0,332338236330646;TENT5C/INO80D/CTNNB1/DUSP1/KLF4/NDEL1/JUNB/ELL/BCL2L1/ATF4;10
GO:0009968;negative regulation of signal transduction;13/67;282/2237;0,0460992907801418;1,53916587276384;1,7014414253857;0,0705815201778315;0,371644616923388;0,332338236330646;MCL1/NLRP3/RNF149/NR4A2/TMBIM1/CTNNB1/DUSP1/IRF4/HSPA1A/NR1D1/PHLPP1/BCL2L1/ATF4;13
GO:0072521;purine-containing compound metabolic process;5/67;75/2237;0,0666666666666667;2,22587064676617;1,89710280857939;0,0712328064044418;0,371644616923388;0,332338236330646;ADSS2/HK2/HSPA1A/PNP/STAT3;5
GO:0031668;cellular response to extracellular stimulus;4/67;53/2237;0,0754716981132075;2,5198535623768;1,96723751420287;0,0718134847117882;0,371644616923388;0,332338236330646;NR4A2/FAS/ADORA2B/ATF4;4
GO:0071706;tumor necrosis factor superfamily cytokine production;4/67;53/2237;0,0754716981132075;2,5198535623768;1,96723751420287;0,0718134847117882;0,371644616923388;0,332338236330646;ARID5A/JAK2/STAT3/ZFP36;4
GO:1903555;regulation of tumor necrosis factor superfamily cytokine production;4/67;53/2237;0,0754716981132075;2,5198535623768;1,96723751420287;0,0718134847117882;0,371644616923388;0,332338236330646;ARID5A/JAK2/STAT3/ZFP36;4
GO:0009057;macromolecule catabolic process;12/67;255/2237;0,0470588235294118;1,571202809482;1,70236246100744;0,0718489811783309;0,371644616923388;0,332338236330646;TENT5C/RNF149/CTNNB1/TIPARP/FEM1C/HSPA1A/AZIN1/UBC/UBB/NR1D1/ZFP36/TIMP1;12
GO:0002360;T cell lineage commitment;2/67;15/2237;0,133333333333333;4,45174129353234;2,35643396734604;0,072209724935484;0,371644616923388;0,332338236330646;IRF4/STAT3;2
GO:0034605;cellular response to heat;2/67;15/2237;0,133333333333333;4,45174129353234;2,35643396734604;0,072209724935484;0,371644616923388;0,332338236330646;HSPA1A/TFEC;2
GO:0071385;cellular response to glucocorticoid stimulus;2/67;15/2237;0,133333333333333;4,45174129353234;2,35643396734604;0,072209724935484;0,371644616923388;0,332338236330646;JAK2/ZFP36;2
GO:1902373;negative regulation of mRNA catabolic process;2/67;15/2237;0,133333333333333;4,45174129353234;2,35643396734604;0,072209724935484;0,371644616923388;0,332338236330646;TENT5C/ZFP36;2
GO:2001252;positive regulation of chromosome organization;2/67;15/2237;0,133333333333333;4,45174129353234;2,35643396734604;0,072209724935484;0,371644616923388;0,332338236330646;INO80D/CTNNB1;2
GO:0001704;formation of primary germ layer;3/67;33/2237;0,0909090909090909;3,03527815468114;2,06927580635739;0,0739550565731752;0,375525139811244;0,33580834210876;CTNNB1/DUSP1/KLF4;3
GO:0009199;ribonucleoside triphosphate metabolic process;3/67;33/2237;0,0909090909090909;3,03527815468114;2,06927580635739;0,0739550565731752;0,375525139811244;0,33580834210876;HK2/HSPA1A/STAT3;3
GO:0009205;purine ribonucleoside triphosphate metabolic process;3/67;33/2237;0,0909090909090909;3,03527815468114;2,06927580635739;0,0739550565731752;0,375525139811244;0,33580834210876;HK2/HSPA1A/STAT3;3
GO:0098813;nuclear chromosome segregation;3/67;33/2237;0,0909090909090909;3,03527815468114;2,06927580635739;0,0739550565731752;0,375525139811244;0,33580834210876;DUSP1/HSPA1A/NEK6;3
GO:1901292;nucleoside phosphate catabolic process;3/67;33/2237;0,0909090909090909;3,03527815468114;2,06927580635739;0,0739550565731752;0,375525139811244;0,33580834210876;HK2/PNP/STAT3;3
GO:0071216;cellular response to biotic stimulus;6/67;100/2237;0,06;2,00328358208955;1,8032871101931;0,0757354755625609;0,382188442830842;0,34176691186285;GBP5/NLRP3/ARID5A/JAK2/NR1D1/ZFP36;6
GO:0009612;response to mechanical stimulus;4/67;54/2237;0,0740740740740741;2,47318960751797;1,92518333040208;0,0758726792525854;0,382188442830842;0,34176691186285;GADD45A/CTNNB1/IRF1/FAS;4
GO:1901988;negative regulation of cell cycle phase transition;4/67;54/2237;0,0740740740740741;2,47318960751797;1,92518333040208;0,0758726792525854;0,382188442830842;0,34176691186285;SDE2/APBB2/DUSP1/KLF4;4
GO:0048585;negative regulation of response to stimulus;16/67;371/2237;0,0431266846361186;1,43991632135817;1,62983876912371;0,0760888909086186;0,382260900214652;0,34183170591084;MCL1/NLRP3/RNF149/NR4A2/TMBIM1/CTNNB1/DUSP1/IRF4/HSPA1A/KLF4/NR1D1/STAT3/PHLPP1/ZFP36/BCL2L1/ATF4;16
GO:0032101;regulation of response to external stimulus;14/67;314/2237;0,0445859872611465;1,48863960452514;1,64061727372042;0,0768049995918902;0,384837749277884;0,344136018778478;GBP5/NLRP3/IRF1/DUSP1/IRF4/HSPA1A/JAK2/KLF4/PTGES/ADORA2B/NR1D1/STAT3/ZFP36/PVR;14
GO:1901987;regulation of cell cycle phase transition;5/67;77/2237;0,0649350649350649;2,16805582477224;1,83242209808676;0,0779335351695635;0,388797009430754;0,347676534304498;SDE2/APBB2/DUSP1/KLF4/NEK6;5
GO:0016071;mRNA metabolic process;6/67;101/2237;0,0594059405940594;1,98344909117777;1,77686887533596;0,0786808837016877;0,388797009430754;0,347676534304498;TENT5C/SDE2/HSPA1A/STAT3/ZFP36/ATF4;6
GO:0009144;purine nucleoside triphosphate metabolic process;3/67;34/2237;0,0882352941176471;2,94600526777875;2,0087211648839;0,0794344597106663;0,388797009430754;0,347676534304498;HK2/HSPA1A/STAT3;3
GO:0009411;response to UV;3/67;34/2237;0,0882352941176471;2,94600526777875;2,0087211648839;0,0794344597106663;0,388797009430754;0,347676534304498;SDE2/ATF4/TIMP1;3
GO:1904019;epithelial cell apoptotic process;3/67;34/2237;0,0882352941176471;2,94600526777875;2,0087211648839;0,0794344597106663;0,388797009430754;0,347676534304498;JAK2/ZFP36/BCL2L1;3
GO:2000514;regulation of CD4-positive, alpha-beta T cell activation;3/67;34/2237;0,0882352941176471;2,94600526777875;2,0087211648839;0,0794344597106663;0,388797009430754;0,347676534304498;NLRP3/IRF4/JUNB;3
GO:0001706;endoderm formation;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;CTNNB1/DUSP1;2
GO:0030838;positive regulation of actin filament polymerization;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;CDC42EP2/CDC42EP4;2
GO:0030901;midbrain development;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;NR4A2/CTNNB1;2
GO:0035019;somatic stem cell population maintenance;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;KLF4/STAT3;2
GO:0043279;response to alkaloid;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;BCL2L1/TGM2;2
GO:0046633;alpha-beta T cell proliferation;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;IRF1/JAK2;2
GO:0071384;cellular response to corticosteroid stimulus;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;JAK2/ZFP36;2
GO:0071479;cellular response to ionizing radiation;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;GADD45A/BCL2L1;2
GO:0097009;energy homeostasis;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;UBB/STAT3;2
GO:1903312;negative regulation of mRNA metabolic process;2/67;16/2237;0,125;4,17350746268657;2,23804425503836;0,0809714831186618;0,388797009430754;0,347676534304498;TENT5C/ZFP36;2
GO:0141124;intracellular signaling cassette;18/67;433/2237;0,0415704387990762;1,3879562924408;1,57925374662724;0,0810849095697719;0,388797009430754;0,347676534304498;GADD45A/NLRP3/RNF149/CTNNB1/DUSP1/SH2B2/JAK2/NEK6/FAS/CDC42EP2/ADORA2B/ARHGAP23/NR1D1/STAT3/CDC42EP4/PHLPP1/ZFP36/TGM2;18
GO:0006338;chromatin remodeling;5/67;78/2237;0,0641025641025641;2,14026023727516;1,80081207568153;0,0814088744763771;0,389364667318834;0,34818415479131;INO80D/IRF4/JAK2/H3-3B/TGM2;5
GO:0030098;lymphocyte differentiation;7/67;127/2237;0,0551181102362205;1,84028675520038;1,71289832628625;0,0820653997660703;0,390711412722353;0,349388463886104;NLRP3/CTNNB1/IRF1/IRF4/PNP/STAT3/JUNB;7
GO:0009894;regulation of catabolic process;9/67;179/2237;0,0502793296089385;1,67872925873426;1,66319754593741;0,082294001891887;0,390711412722353;0,349388463886104;TENT5C/MCL1/TIPARP/HSPA1A/AZIN1/UBB/STAT3/ZFP36/TIMP1;9
GO:1901575;organic substance catabolic process;15/67;346/2237;0,0433526011560694;1,44745923561384;1,59033711814452;0,0823093208427766;0,390711412722353;0,349388463886104;TENT5C/HK2/RNF149/CTNNB1/TIPARP/FEM1C/HSPA1A/AZIN1/UBC/PNP/UBB/NR1D1/STAT3/ZFP36/TIMP1;15
GO:0050778;positive regulation of immune response;10/67;207/2237;0,0483091787439614;1,61294974403346;1,62631795150626;0,0848367564857971;0,398726414287192;0,356555772015835;GBP5/NLRP3/ARID5A/IRF1/IRF4/HSPA1A/SH2B2/JAK2/NR1D1/PVR;10
GO:0009117;nucleotide metabolic process;5/67;79/2237;0,0632911392405063;2,1131683355375;1,76966924627856;0,0849668739822686;0,398726414287192;0,356555772015835;ADSS2/HK2/HSPA1A/PNP/STAT3;5
GO:0061564;axon development;5/67;79/2237;0,0632911392405063;2,1131683355375;1,76966924627856;0,0849668739822686;0,398726414287192;0,356555772015835;NR4A2/APBB2/JAK2/KLF4/NDEL1;5
GO:0033157;regulation of intracellular protein transport;3/67;35/2237;0,0857142857142857;2,86183368869936;1,95033710481481;0,0850871928100928;0,398726414287192;0,356555772015835;JAK2/SAR1A/NDEL1;3
GO:0042594;response to starvation;3/67;35/2237;0,0857142857142857;2,86183368869936;1,95033710481481;0,0850871928100928;0,398726414287192;0,356555772015835;FAS/ZFP36/ATF4;3
GO:0031349;positive regulation of defense response;8/67;154/2237;0,051948051948052;1,73444465981779;1,65927449215781;0,0854714488915524;0,398726414287192;0,356555772015835;GBP5/NLRP3/IRF1/IRF4/HSPA1A/ADORA2B/NR1D1/PVR;8
GO:0044092;negative regulation of molecular function;8/67;154/2237;0,051948051948052;1,73444465981779;1,65927449215781;0,0854714488915524;0,398726414287192;0,356555772015835;GADD45A/NLRP3/TMBIM1/DUSP1/JAK2/KLF4/ZFP36/TIMP1;8
GO:0043085;positive regulation of catalytic activity;9/67;181/2237;0,0497237569060773;1,66017976416261;1,62754638393288;0,0869191000655637;0,402224139808221;0,359683566359933;NLRP3/HSPA1A/JAK2/KLF4/FAS/NDEL1/ADORA2B/STAT3/TGM2;9
GO:0006753;nucleoside phosphate metabolic process;5/67;80/2237;0,0625;2,08675373134328;1,73897963069928;0,0886069591857505;0,402224139808221;0,359683566359933;ADSS2/HK2/HSPA1A/PNP/STAT3;5
GO:0031348;negative regulation of defense response;5/67;80/2237;0,0625;2,08675373134328;1,73897963069928;0,0886069591857505;0,402224139808221;0,359683566359933;NLRP3/KLF4/NR1D1/STAT3/ZFP36;5
GO:0000280;nuclear division;4/67;57/2237;0,0701754385964912;2,34302173343807;1,80441178855015;0,0887329835575127;0,402224139808221;0,359683566359933;DUSP1/HSPA1A/NDEL1/UBB;4
GO:0043010;camera-type eye development;4/67;57/2237;0,0701754385964912;2,34302173343807;1,80441178855015;0,0887329835575127;0,402224139808221;0,359683566359933;CTNNB1/KLF4/STAT3/ATF4;4
GO:0002067;glandular epithelial cell differentiation;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;CTNNB1/KLF4;2
GO:0002088;lens development in camera-type eye;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;CTNNB1/ATF4;2
GO:0002369;T cell cytokine production;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;NLRP3/ARID5A;2
GO:0002724;regulation of T cell cytokine production;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;NLRP3/ARID5A;2
GO:0006576;biogenic amine metabolic process;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;NR4A2/AZIN1;2
GO:0032204;regulation of telomere maintenance;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;INO80D/CTNNB1;2
GO:0032620;interleukin-17 production;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;ARID5A/JAK2;2
GO:0032660;regulation of interleukin-17 production;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;ARID5A/JAK2;2
GO:0043489;RNA stabilization;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;TENT5C/ZFP36;2
GO:0051881;regulation of mitochondrial membrane potential;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;UBB/BCL2L1;2
GO:0070269;pyroptosis;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;GBP5/NLRP3;2
GO:1902041;regulation of extrinsic apoptotic signaling pathway via death domain receptors;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;TMBIM1/BCL2L1;2
GO:1903076;regulation of protein localization to plasma membrane;2/67;17/2237;0,117647058823529;3,928007023705;2,12894048921808;0,0900438412242269;0,402224139808221;0,359683566359933;TMBIM1/BCL2L1;2
GO:0009141;nucleoside triphosphate metabolic process;3/67;36/2237;0,0833333333333333;2,78233830845771;1,89397745379885;0,0909082648084151;0,405130008346208;0,362282100499665;HK2/HSPA1A/STAT3;3
GO:0045786;negative regulation of cell cycle;5/67;81/2237;0,0617283950617284;2,0609913395983;1,70872984189296;0,0923284917730646;0,409531998637434;0,366218521540394;SDE2/CTNNB1/APBB2/DUSP1/KLF4;5
GO:0051640;organelle localization;5/67;81/2237;0,0617283950617284;2,0609913395983;1,70872984189296;0,0923284917730646;0,409531998637434;0,366218521540394;CTNNB1/SAR1A/NDEL1/ADORA2B/UBB;5
GO:1901990;regulation of mitotic cell cycle phase transition;4/67;58/2237;0,0689655172413793;2,30262480699949;1,76582702939393;0,0932422826168175;0,412105071225807;0,368519457345814;SDE2/DUSP1/KLF4/NEK6;4
GO:0045088;regulation of innate immune response;7/67;131/2237;0,0534351145038168;1,78409479320952;1,62486943130067;0,0933437568932793;0,412105071225807;0,368519457345814;GBP5/NLRP3/IRF1/IRF4/HSPA1A/NR1D1/PVR;7
GO:0070661;leukocyte proliferation;6/67;106/2237;0,0566037735849057;1,8898901717826;1,64907744649819;0,0943773354122317;0,414833145192017;0,370959001063722;CTNNB1/IRF1/JAK2/PNP/JUNB/BCL2L1;6
GO:0009719;response to endogenous stimulus;14/67;324/2237;0,0432098765432099;1,44269393771881;1,5137774409602;0,0943997283937482;0,414833145192017;0,370959001063722;ARID5A/NR4A2/CTNNB1/HSPA1A/SH2B2/JAK2/KLF4/NDEL1/NR1D1/STAT3/ZFP36/BCL2L1/TGM2/TIMP1;14
GO:0032944;regulation of mononuclear cell proliferation;5/67;82/2237;0,0609756097560976;2,0358572988715;1,67890705276583;0,0961307712966213;0,416516527678457;0,372464343375;CTNNB1/IRF1/JAK2/PNP/BCL2L1;5
GO:0040013;negative regulation of locomotion;5/67;82/2237;0,0609756097560976;2,0358572988715;1,67890705276583;0,0961307712966213;0,416516527678457;0,372464343375;GADD45A/DUSP1/KLF4/STAT3/TIMP1;5
GO:0051093;negative regulation of developmental process;9/67;185/2237;0,0486486486486487;1,62428398547802;1,55748120431439;0,0966373765659779;0,416516527678457;0,372464343375;GADD45A/TENT5C/CTNNB1/IRF1/KLF4/NR1D1/STAT3/ZFP36/BCL2L1;9
GO:0002708;positive regulation of lymphocyte mediated immunity;3/67;37/2237;0,0810810810810811;2,70713997579669;1,83950972390762;0,0968925328012383;0,416516527678457;0,372464343375;NLRP3/ARID5A/PVR;3
GO:0019827;stem cell population maintenance;3/67;37/2237;0,0810810810810811;2,70713997579669;1,83950972390762;0,0968925328012383;0,416516527678457;0,372464343375;CTNNB1/KLF4/STAT3;3
GO:0048705;skeletal system morphogenesis;3/67;37/2237;0,0810810810810811;2,70713997579669;1,83950972390762;0,0968925328012383;0,416516527678457;0,372464343375;CTNNB1/TIPARP/ARID5B;3
GO:0044270;cellular nitrogen compound catabolic process;6/67;107/2237;0,0560747663551402;1,87222764681267;1,62433412920181;0,0977086714839613;0,416516527678457;0,372464343375;TENT5C/HK2/HSPA1A/PNP/STAT3/ZFP36;6
GO:0046700;heterocycle catabolic process;6/67;107/2237;0,0560747663551402;1,87222764681267;1,62433412920181;0,0977086714839613;0,416516527678457;0,372464343375;TENT5C/HK2/HSPA1A/PNP/STAT3/ZFP36;6
GO:0044281;small molecule metabolic process;11/67;241/2237;0,045643153526971;1,5239363349229;1,51269093594083;0,0990114876622472;0,416516527678457;0,372464343375;ADSS2/HK2/GLRX/HSPA1A/CA13/AZIN1/PTGES/PNP/NR1D1/STAT3/ATF4;11
GO:0006096;glycolytic process;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;HK2/STAT3;2
GO:0009308;amine metabolic process;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;NR4A2/AZIN1;2
GO:0019364;pyridine nucleotide catabolic process;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;HK2/STAT3;2
GO:0021987;cerebral cortex development;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;CTNNB1/NDEL1;2
GO:0031047;regulatory ncRNA-mediated gene silencing;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;STAT3/ZFP36;2
GO:0043368;positive T cell selection;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;IRF4/STAT3;2
GO:0045428;regulation of nitric oxide biosynthetic process;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;JAK2/KLF4;2
GO:0048678;response to axon injury;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;JAK2/KLF4;2
GO:0060021;roof of mouth development;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;TIPARP/ARID5B;2
GO:0170039;proteinogenic amino acid metabolic process;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;ADSS2/ATF4;2
GO:2000278;regulation of DNA biosynthetic process;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;CTNNB1/KLF4;2
GO:2000736;regulation of stem cell differentiation;2/67;18/2237;0,111111111111111;3,70978441127695;2,02784975918043;0,0994009875980268;0,416516527678457;0,372464343375;STAT3/ZFP36;2
GO:0002697;regulation of immune effector process;6/67;108/2237;0,0555555555555556;1,85489220563847;1,59984842664428;0,101103227194022;0,420577081725136;0,37609543961304;NLRP3/ARID5A/IRF4/ADORA2B/JUNB/PVR;6
GO:0019439;aromatic compound catabolic process;6/67;108/2237;0,0555555555555556;1,85489220563847;1,59984842664428;0,101103227194022;0,420577081725136;0,37609543961304;TENT5C/HK2/HSPA1A/PNP/STAT3/ZFP36;6
GO:0010648;negative regulation of cell communication;13/67;299/2237;0,0434782608695652;1,45165476963011;1,47403821436231;0,101831831468147;0,420577081725136;0,37609543961304;MCL1/NLRP3/RNF149/NR4A2/TMBIM1/CTNNB1/DUSP1/IRF4/HSPA1A/NR1D1/PHLPP1/BCL2L1/ATF4;13
